step,reward
0,0.006695771124213934
1,0.00039577146526426077
2,-0.00026963313575834036
3,-0.003262324258685112
4,0.0030040598940104246
5,0.0
6,-0.003908686339855194
7,-0.006209763698279858
8,-6.938893903907228e-18
9,0.007658349350094795
10,0.0016066206153482199
11,0.001240851590409875
12,-0.00058382359566167
13,-0.010822736658155918
14,0.005595178343355656
15,-0.005043538752943277
16,0.0027309153228998184
17,0.00046522682532668114
18,0.0046165455132722855
19,-0.004977804608643055
20,0.0065213521011173725
21,-0.005600364878773689
22,0.005600793287158012
23,-4.547215939965099e-05
24,-0.0018478443380445242
25,-0.00625527324154973
26,-0.0005384536343626678
27,0.008191109634935856
28,-0.03587494045495987
29,-0.004983286373317242
30,0.01491653360426426
31,-2.0013969333376735e-05
32,6.792641943320632e-05
33,0.000666815263684839
34,-0.0035808850079774857
35,-0.003434723475947976
36,0.004356895107775927
37,0.004073862452059984
38,0.002370760077610612
39,-0.0006307815783657134
40,0.003396238200366497
41,-0.0035039521753787994
42,-0.002791749080643058
43,0.015542502515017986
44,0.00025762009317986667
45,-0.004363309592008591
46,0.0017062994884327054
47,-0.002926490968093276
48,0.0036086393520236015
49,-5.926456196903018e-06
50,-0.020944280549883842
51,-0.006501496769487858
52,0.008602327667176723
53,-0.003601186675950885
54,-0.01114018727093935
55,0.014464755542576313
56,0.0
57,-0.022476226091384888
58,-0.0004527983837760985
59,0.024363579228520393
60,-0.0008060442632995546
61,-0.003269184846431017
62,0.004122657235711813
63,0.006764667574316263
64,-0.014253157190978527
65,0.0002544873277656734
66,0.0020670148078352213
67,-0.019172361120581627
68,-0.006601414177566767
69,0.03211105987429619
70,0.005517164245247841
71,0.016909316182136536
72,-0.002895445330068469
73,0.00332121504470706
74,-0.0019466376397758722
75,-0.01906970888376236
76,0.003229775931686163
77,-0.019988980144262314
78,-0.0003475411795079708
79,-5.2046150813112035e-05
80,0.00044989149319007993
81,-0.007408872712403536
82,0.008437399752438068
83,-0.013445665128529072
84,0.0020953183993697166
85,-0.01587267592549324
86,0.00424344465136528
87,0.034447915852069855
88,0.006278591230511665
89,-0.014637837186455727
90,0.0
91,0.0025551815051585436
92,0.00010244220175081864
93,-0.005700885783880949
94,0.004090039990842342
95,0.000749932776670903
96,0.0093992343172431
97,0.00046235547051765025
98,0.003690131939947605
99,-0.0001890458952402696
100,-0.014053291641175747
101,0.0030435349326580763
102,-0.009319783188402653
103,0.0011121401330456138
104,0.003975939471274614
105,-0.0056564765982329845
106,0.0039005889557302
107,0.0
108,0.006644578650593758
109,4.674520459957421e-05
110,-0.009379832074046135
111,-0.003322044387459755
112,0.01568402536213398
113,0.010647580027580261
114,-0.023676874116063118
115,0.00037936263834126294
116,-0.00443950155749917
117,0.00127477350179106
118,0.0012687566922977567
119,-0.004758842755109072
120,-0.00044858723413199186
121,-0.001127357711084187
122,-0.00017686634964775294
123,0.0031608922872692347
124,-0.00044586308649741113
125,-0.016863560304045677
126,0.0002867876901291311
127,0.0
