step,reward
0,-0.023057321086525917
1,0.024715730920433998
2,0.005284004844725132
3,0.004512954968959093
4,-0.006931317504495382
5,0.003975994419306517
6,-0.003222199622541666
7,-0.002808864926919341
8,0.0
9,-0.008906085975468159
10,0.003346250392496586
11,-0.004325902089476585
12,0.001175224781036377
13,-0.0035388069227337837
14,-0.0023294026032090187
15,0.0009327749139629304
16,0.0037678631488233805
17,-0.008472852408885956
18,0.00272666965611279
19,0.0033692936412990093
20,-0.0002562316367402673
21,0.0003901315212715417
22,-0.0015211666468530893
23,0.0005786698311567307
24,0.003603139193728566
25,-0.0003420037974137813
26,-0.03064039908349514
27,0.02157011069357395
28,0.003340612631291151
29,0.003240358317270875
30,-0.005520403850823641
31,0.004916828125715256
32,-0.0009542200132273138
33,-0.011782065033912659
34,0.01640854962170124
35,-0.004772381857037544
36,-0.01632370613515377
37,0.015206999145448208
38,-2.7529673388926312e-05
39,-0.008203157223761082
40,0.01907174475491047
41,-0.005393248982727528
42,0.003936810418963432
43,0.007176583632826805
44,-0.011463436298072338
45,0.0033895999658852816
46,0.0019761575385928154
47,-0.004935393109917641
48,0.0
49,0.0012780450051650405
50,0.0012751324102282524
51,-0.01888328790664673
52,-0.00863654911518097
53,0.0065073054283857346
54,0.003411774057894945
55,0.015359334647655487
56,-0.010492011904716492
57,-0.000593019591178745
58,6.415692041628063e-05
59,0.011152833700180054
60,8.24351081973873e-06
61,0.009241028688848019
62,-0.022847697138786316
63,0.004913311917334795
64,-0.009693201631307602
65,-0.01867419108748436
66,0.0060055614449083805
67,0.0018063593888655305
68,-0.021299008280038834
69,0.020121980458498
70,-0.014767811633646488
71,0.003910660278052092
72,0.00683889864012599
73,0.017048928886651993
74,0.00030967785278335214
75,0.016715316101908684
76,-0.0017733157146722078
77,-0.0033845275174826384
78,0.0034781955182552338
79,0.0024384523276239634
80,0.0007421954651363194
81,8.875741514202673e-06
82,7.153095066314563e-05
83,0.00014639680739492178
84,0.001039450871758163
85,-0.005745094735175371
86,0.0007971079321578145
87,3.235878102714196e-05
88,0.005152135156095028
89,0.0015113200061023235
90,-0.0035424416419118643
91,0.0010212990455329418
92,-0.0023389491252601147
93,0.0012216550530865788
94,0.0029271035455167294
95,-0.0007251684437505901
96,-0.00028474724967963994
97,-0.0015135817229747772
98,0.007742408197373152
99,-0.0013349778018891811
100,0.001058909809216857
101,-0.019948650151491165
102,0.006455328781157732
103,-0.00700361467897892
104,0.0
105,-0.0010060814674943686
106,-0.028499038890004158
107,0.003560200799256563
108,-0.0042698015458881855
109,0.0022190995514392853
110,0.011670169420540333
111,0.004278447944670916
112,-0.009752241894602776
113,-0.006057563703507185
114,0.02402487024664879
115,-0.0004405991639941931
116,0.000481677008792758
117,0.008707061409950256
118,-0.00012093708210159093
119,-0.0060644010081887245
120,0.0012679320061579347
121,-0.00202466850169003
122,-0.005246550776064396
123,0.000910863745957613
124,0.006286056712269783
125,-0.006975989788770676
126,0.010619664564728737
127,-0.011101789772510529
