step,reward
0,0.004194401204586029
1,0.01539925578981638
2,0.0004952495801262558
3,-0.00047684027231298387
4,0.002458864590153098
5,-0.0034772627986967564
6,-0.006678964477032423
7,-0.0056137158535420895
8,-0.014282923191785812
9,0.0015460688155144453
10,0.00588185666128993
11,0.007692085113376379
12,0.0036295540630817413
13,-0.008127640932798386
14,0.007604876533150673
15,-8.086930029094219e-05
16,-0.01473376713693142
17,-0.0065574985928833485
18,0.025998443365097046
19,5.229320959188044e-05
20,-0.002952141920104623
21,0.0009086689678952098
22,0.0017232798272743821
23,0.0012373845092952251
24,-0.003001811681315303
25,0.0005218661390244961
26,-0.0023835664615035057
27,0.010939793661236763
28,-0.0012540080351755023
29,-0.003338937647640705
30,0.002321370178833604
31,0.0016634493367746472
32,-0.020231520757079124
33,0.0011752307182177901
34,0.0013504421804100275
35,-0.004500689450651407
36,-0.0031881106551736593
37,0.009640130214393139
38,0.008410452865064144
39,0.00021520609152503312
40,-0.01388006191700697
41,0.0009089536615647376
42,-0.01733158901333809
43,0.0056126173585653305
44,0.006043091416358948
45,0.013660087250173092
46,-0.0065169185400009155
47,-0.005580590106546879
48,0.006216746289283037
49,0.0008778353221714497
50,-0.00626051751896739
51,0.0008976894314400852
52,-0.00015700660878792405
53,0.0008343703229911625
54,0.0006141234771348536
55,-0.003648085054010153
56,-0.0010548924328759313
57,5.3685507737100124e-05
58,9.663001037552021e-06
59,0.0012524813646450639
60,-0.010751205496490002
61,0.015658007934689522
62,0.005126846022903919
63,-0.012429776601493359
64,0.005973339546471834
65,-0.005087436642497778
66,0.0010070288553833961
67,0.012585832737386227
68,-0.01717386581003666
69,-0.007386108860373497
70,0.000602207554038614
71,-0.0005597070557996631
72,0.0018036069814115763
73,0.006433065515011549
74,-0.0007918187184259295
75,-0.001104971393942833
76,-0.004459470976144075
77,0.004477858077734709
78,-0.002519815694540739
79,-0.007958575151860714
80,0.00197977595962584
81,0.005397865083068609
82,0.002003782195970416
83,0.00923541747033596
84,-0.0016960810171440244
85,0.0017357277683913708
86,-0.01568986475467682
87,-0.002006190363317728
88,0.007714586332440376
89,-0.0012922384776175022
90,0.0077675324864685535
91,0.00029459845973178744
92,-0.009888367727398872
93,0.0056816875003278255
94,-0.006923297885805368
95,0.00207132613286376
96,-0.004028176888823509
97,0.0001821952755562961
98,0.010480409488081932
99,0.006990242283791304
100,0.0010552559979259968
101,-0.001453315606340766
102,-0.015364764258265495
103,0.005788115784525871
104,-0.002350314985960722
105,0.015623035840690136
106,-0.006601020228117704
107,0.0019480892224237323
108,0.0014737251913174987
109,-0.005764747504144907
110,0.003261346835643053
111,-0.00629331823438406
112,0.016336185857653618
113,-0.012342491187155247
114,-0.004390047397464514
115,-0.00045410211896523833
116,1.3877787807814457e-17
117,0.0018420808482915163
118,0.0036883132997900248
119,-0.0007947307312861085
120,-0.005125084426254034
121,0.01146932877600193
122,-0.0012440889840945601
123,1.0703808584366925e-05
124,0.001613494474440813
125,0.0001014809895423241
126,0.004856891464442015
127,-0.01304080244153738
