step,reward
0,-0.010346462018787861
1,0.015789389610290527
2,-0.0040011173114180565
3,-0.0036361124366521835
4,-0.0036807041615247726
5,0.0010216634254902601
6,-0.00036249327240511775
7,0.001188841531984508
8,0.0030000219121575356
9,-0.005797644145786762
10,-0.0032219693530350924
11,0.003548030275851488
12,0.0005501300911419094
13,0.0024788181763142347
14,-0.0010654747020453215
15,-0.0017237793654203415
16,0.0007579929661005735
17,0.0011929733445867896
18,0.003132452955469489
19,-0.015898069366812706
20,0.007398995105177164
21,0.003928133752197027
22,-0.0009829779155552387
23,0.0010779150761663914
24,-0.0020675528794527054
25,0.020876649767160416
26,-0.02093568444252014
27,0.006645166780799627
28,0.017319051548838615
29,-0.0008991310023702681
30,-0.004201891366392374
31,-5.8706214076664764e-06
32,-0.00011723904754035175
33,-0.0036366244312375784
34,0.014191250316798687
35,-0.028122464194893837
36,0.010460483841598034
37,-0.008815553039312363
38,0.002460175659507513
39,0.004308061208575964
40,0.014610148966312408
41,-4.751107917400077e-05
42,0.0004401479382067919
43,-0.026991674676537514
44,-0.01581106148660183
45,0.006233838852494955
46,-0.00738096609711647
47,0.002336423844099045
48,1.3394304687608383e-07
49,-0.0033453956712037325
50,-1.7064989151549526e-05
51,0.007578647695481777
52,0.0192572008818388
53,-0.0007157243671827018
54,-0.0004429537511896342
55,-0.00067505071638152
56,-0.00043610017746686935
57,0.009836097247898579
58,-0.01845414564013481
59,0.0004170358879491687
60,9.465437642575125e-07
61,-1.2996031728107482e-05
62,0.00039576462586410344
63,-1.6697011233191006e-05
64,0.0015984686324372888
65,0.00016941154899541289
66,0.0008499990217387676
67,-4.131878085900098e-05
68,0.0021167979575693607
69,-0.008510008454322815
70,-0.01437308732420206
71,0.004600562155246735
72,-0.004911028314381838
73,0.0004736635892186314
74,0.03297555446624756
75,-0.020926613360643387
76,0.01575622148811817
77,-0.026835663244128227
78,0.011941946111619473
79,0.00020248873624950647
80,0.0003746466536540538
81,-0.005721048451960087
82,-0.004301978275179863
83,0.00111981516238302
84,0.012049715965986252
85,-0.007525455206632614
86,0.008922168985009193
87,0.00020983442664146423
88,0.002900440013036132
89,0.0017464491538703442
90,0.0007405839278362691
91,-0.010005811229348183
92,-0.005357375368475914
93,0.0020504072308540344
94,0.00045762996887788177
95,0.005293089430779219
96,0.005308222025632858
97,-0.0069952127523720264
98,0.0027587427757680416
99,0.0036928593181073666
100,-0.004485538229346275
101,0.005429564509540796
102,-0.002324661472812295
103,0.0028145909309387207
104,-0.0031716381199657917
105,-0.0016056334134191275
106,9.562522609485313e-05
107,0.0024358355440199375
108,-0.0025776296388357878
109,-0.01595572754740715
110,0.0008170790388248861
111,0.01418446097522974
112,0.004397774115204811
113,-0.008760695345699787
114,0.003037205431610346
115,0.0016599507071077824
116,-1.3877787807814457e-17
117,-0.0014221539022400975
118,-0.0007161148823797703
119,-0.017942119389772415
120,4.593495759763755e-05
121,0.008806152269244194
122,0.005204192362725735
123,0.005967430770397186
124,5.441427856567316e-05
125,-0.003443764057010412
126,-0.0029452999588102102
127,-2.3370175767922774e-05
