step,reward
0,-0.008404637686908245
1,0.007393281906843185
2,-0.004823655355721712
3,0.009980660863220692
4,0.00010973485768772662
5,0.004586329218000174
6,-0.006374037358909845
7,-0.012520192191004753
8,0.011828374117612839
9,-0.0034762248396873474
10,-0.002798485802486539
11,-0.002053826581686735
12,0.006069163326174021
13,-0.0008780482457950711
14,0.0
15,0.0048215254209935665
16,-0.01191466860473156
17,0.011369198560714722
18,-0.03049646131694317
19,0.0071977837942540646
20,0.0
21,-0.010996358469128609
22,0.004265338182449341
23,-0.001969952369108796
24,-0.0007987056742422283
25,-0.0032252217642962933
26,0.008053208701312542
27,-0.012775950133800507
28,0.014133593067526817
29,0.004703786689788103
30,-0.007367738522589207
31,0.0033783495891839266
32,0.007330928463488817
33,-0.005014966242015362
34,-0.004975545685738325
35,-0.0008448286098428071
36,0.018479323014616966
37,0.006685264874249697
38,-0.001685217721387744
39,-0.007239078637212515
40,0.005082127638161182
41,-0.0014726476510986686
42,-0.005889805965125561
43,0.008762654848396778
44,-0.0012812258210033178
45,0.002053754637017846
46,-0.007456295192241669
47,0.008314170874655247
48,-0.0006353587959893048
49,0.0022940717171877623
50,-0.004691984970122576
51,0.0009894969407469034
52,0.0003596142050810158
53,0.0005841538077220321
54,-0.00687059061601758
55,-0.002053651725873351
56,0.00022752884251531214
57,0.009927126578986645
58,3.999360342277214e-05
59,0.0006868978380225599
60,-0.004770387429744005
61,0.0
62,-0.0002714534057304263
63,-0.006035888101905584
64,-0.01081002689898014
65,-0.0038303055334836245
66,0.0008130768546834588
67,-0.0053675733506679535
68,0.012575128115713596
69,0.002621317747980356
70,-0.014604941010475159
71,0.0027747959829866886
72,-0.005579832009971142
73,0.017317213118076324
74,0.005136746913194656
75,0.007925442419946194
76,-0.002636921126395464
77,8.601730951340869e-05
78,0.0007694997475482523
79,-0.008259974420070648
80,-0.0014681441243737936
81,0.004950265400111675
82,-0.002007885370403528
83,0.007262009661644697
84,0.0014397199265658855
85,0.00011210818047402427
86,0.0003245695261284709
87,0.0006279568769969046
88,0.00022589413856621832
89,0.008042237721383572
90,-0.0254112146794796
91,0.02615557238459587
92,2.9098620871081948e-05
93,0.006583611015230417
94,-8.753826114116237e-05
95,-0.017449907958507538
96,-0.013751447200775146
97,-0.000690895423758775
98,0.0028113946318626404
99,-0.02934444136917591
100,0.010760676115751266
101,-0.0004717567644547671
102,-0.0016349637880921364
103,0.0021072153467684984
104,0.004877363331615925
105,-0.000603874446824193
106,0.002185515593737364
107,0.000951640831772238
108,0.00447553675621748
109,-0.013091254979372025
110,-0.0008712527342140675
111,0.0008712527342140675
112,0.013365148566663265
113,0.009242966771125793
114,-0.0012832966167479753
115,0.002690882422029972
116,-0.002729231957346201
117,0.009943424724042416
118,-0.031595587730407715
119,0.0001932259474415332
120,2.175198278564494e-05
121,-0.0008340185740962625
122,0.0059515037573874
123,4.7126988533818803e-07
124,-0.0011454864870756865
125,-0.00045303304796107113
126,0.00025707914028316736
127,-0.0027077002450823784
